distance_km,traffic_density_level,average_speed_kmph,travel_time_minutes,expected_time,is_peak,is_weekend,weather_risk,road_type_num,start_area_Chandni Chowk,start_area_Civil Lines,start_area_Connaught Place,start_area_Dwarka,start_area_Greater Kailash,start_area_Hauz Khas,start_area_IGI Airport,start_area_Janakpuri,start_area_Kalkaji,start_area_Karol Bagh,start_area_Lajpat Nagar,start_area_Mayur Vihar,start_area_Model Town,start_area_Nehru Place,start_area_Noida Sector 18,start_area_Okhla,start_area_Pitampura,start_area_Preet Vihar,start_area_Punjabi Bagh,start_area_Rajouri Garden,start_area_Rohini,start_area_Saket,start_area_Shahdara,start_area_Vasant Kunj,end_area_Chandni Chowk,end_area_Civil Lines,end_area_Connaught Place,end_area_Dwarka,end_area_Greater Kailash,end_area_Hauz Khas,end_area_IGI Airport,end_area_Janakpuri,end_area_Kalkaji,end_area_Karol Bagh,end_area_Lajpat Nagar,end_area_Mayur Vihar,end_area_Model Town,end_area_Nehru Place,end_area_Noida Sector 18,end_area_Okhla,end_area_Pitampura,end_area_Preet Vihar,end_area_Punjabi Bagh,end_area_Rajouri Garden,end_area_Rohini,end_area_Saket,end_area_Shahdara,end_area_Vasant Kunj
24.06,1,15.9,95.1,90.79245283018867,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.45,4,21.4,78.4,76.96261682242991,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.66,3,13.0,57.2,58.43076923076923,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.89,2,9.3,52.6,50.90322580645161,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.57,3,30.5,44.7,44.4,1,0,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.04,4,13.1,68.1,68.88549618320612,1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.93,2,29.8,20.2,19.993288590604028,0,0,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.67,3,18.0,9.8,8.899999999999999,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
15.88,2,54.0,17.5,17.644444444444446,0,1,1,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.63,2,49.9,17.1,16.388777555110224,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.19,3,17.5,37.8,34.93714285714286,1,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.28,1,27.1,18.6,18.33210332103321,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.45,3,27.5,16.2,16.254545454545458,0,0,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.6,4,8.2,34.2,33.65853658536586,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.08,3,41.1,23.3,22.014598540145982,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.43,3,25.4,15.1,15.188976377952757,1,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.8,3,39.4,22.8,21.015228426395943,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.43,1,53.9,27.7,27.194805194805195,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.72,2,17.4,52.9,43.86206896551725,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14.89,4,16.4,55.3,54.47560975609757,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.85,4,21.1,41.0,42.22748815165876,1,0,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.01,3,43.5,33.0,31.73793103448276,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.2,2,17.1,8.0,7.719298245614034,0,0,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.63,3,34.0,25.0,22.28823529411765,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.59,3,18.9,52.1,49.4920634920635,1,0,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.19,3,18.5,28.0,26.56216216216216,1,0,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.42,4,19.4,57.5,56.969072164948464,1,1,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.84,3,21.5,50.5,46.9953488372093,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.54,2,32.6,31.0,30.44171779141104,0,1,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.94,4,8.2,14.2,14.195121951219512,1,0,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.94,3,24.6,42.4,41.3170731707317,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
